Country,Year,Life expectancy,Adult mortality,Infant deaths,Alcohol,Percentage expenditure,Hepatitis B,Measles,BMI,Polio,Total expenditure,Diphtheria,HIV/AIDS,Thinness 1-19 years,Income composition of resources,Schooling
Bahrain,2000,74.5,92.0,0.0,2.15,5.128282404663391,97.0,1.9459101490553132,54.5,97.0,3.51,97.0,0.09531017980432493,6.2,0.786,13.2
Bahrain,2001,74.7,9.0,0.0,1.95,7.048749559976915,99.0,1.791759469228055,54.8,99.0,3.8,99.0,0.09531017980432493,6.2,0.794,13.3
Bahrain,2002,74.9,87.0,0.0,1.99,4.676842577951485,98.0,2.1972245773362196,55.0,98.0,3.89,98.0,0.09531017980432493,6.2,0.796,13.5
Bahrain,2003,75.0,85.0,0.0,2.16,7.102958646992107,98.0,2.5649493574615367,55.2,97.0,3.74,97.0,0.09531017980432493,6.1,0.798,13.7
Bahrain,2004,75.2,83.0,0.0,2.16,7.230728306316781,98.0,2.4849066497880004,55.6,98.0,3.37,98.0,0.09531017980432493,6.1,0.803,13.9
Bahrain,2005,75.3,81.0,0.0,2.05,7.348889251171228,98.0,1.6094379124341003,56.1,98.0,3.16,98.0,0.09531017980432493,6.1,0.806,14.0
Bahrain,2006,75.5,79.0,0.0,2.1,5.145966581687565,98.0,1.3862943611198906,56.8,98.0,3.8,98.0,0.09531017980432493,6.1,0.81,14.2
Bahrain,2007,75.6,77.0,0.0,2.0,5.63250227708945,97.0,2.0794415416798357,57.6,97.0,3.8,97.0,0.09531017980432493,6.1,0.813,14.4
Bahrain,2008,75.8,76.0,0.0,2.0,5.449096187471604,97.0,1.0986122886681098,58.5,97.0,3.17,97.0,0.09531017980432493,6.0,0.815,14.4
Bahrain,2009,76.0,74.0,0.0,1.95,5.810945658331268,98.0,1.3862943611198906,59.3,97.0,3.79,98.0,0.09531017980432493,6.0,0.814,14.4
Bahrain,2010,76.1,73.0,0.0,1.93,5.590126954824613,99.0,0.0,6.1,99.0,3.64,99.0,0.09531017980432493,6.0,0.81,14.4
Bahrain,2011,76.1,76.0,0.0,1.66,5.292165825054291,99.0,0.0,6.8,99.0,3.4,99.0,0.09531017980432493,6.1,0.812,14.4
Bahrain,2012,76.5,71.0,0.0,1.7,7.701749906709241,99.0,0.0,61.5,99.0,4.37,99.0,0.09531017980432493,6.1,0.812,14.5
Bahrain,2013,76.7,7.0,0.0,1.65,1.6031574278142395,99.0,0.0,62.2,99.0,4.69,99.0,0.09531017980432493,6.1,0.815,14.5
Bahrain,2014,76.8,7.0,0.0,1.57,5.908777463778001,98.0,3.8501476017100584,62.9,98.0,4.98,98.0,0.09531017980432493,6.1,0.82,14.5
Bangladesh,2000,65.3,173.0,5.44673737166631,0.01,1.5467814612246251,5.0,8.536799721055155,1.4,83.0,2.33,82.0,0.09531017980432493,2.9,0.459,7.3
Bangladesh,2001,65.8,168.0,5.393627546352362,0.01,1.4804834083717335,5.0,8.392763113038061,1.8,85.0,2.47,85.0,0.09531017980432493,2.7,0.468,7.5
Bangladesh,2002,66.3,164.0,5.337538079701318,0.01,0.33449082062669466,5.0,8.156223323194624,11.2,83.0,2.59,83.0,0.09531017980432493,2.5,0.476,7.7
Bangladesh,2003,66.8,161.0,5.2832037287379885,0.01,3.5968899678737833,5.0,8.31090675716845,11.6,9.0,2.51,87.0,0.09531017980432493,2.3,0.484,7.9
Bangladesh,2004,67.3,158.0,5.225746673713202,0.01,1.6321180955923675,11.0,9.184406989949679,12.0,88.0,2.62,99.0,0.09531017980432493,2.1,0.491,8.1
Bangladesh,2005,67.8,155.0,5.1647859739235145,0.01,3.664961179658894,45.0,10.1633486867855,12.5,94.0,2.68,93.0,0.09531017980432493,19.9,0.499,8.2
Bangladesh,2006,68.2,152.0,5.10594547390058,0.01,3.7688557341965936,86.0,8.731174900938061,13.0,95.0,2.8,94.0,0.09531017980432493,19.7,0.506,8.4
Bangladesh,2007,68.6,151.0,5.043425116919247,0.01,3.8578913082682336,95.0,7.981049759665957,13.5,96.0,2.8,94.0,0.09531017980432493,19.5,0.513,8.6
Bangladesh,2008,69.1,147.0,4.976733742420574,0.01,3.772499992327115,96.0,7.886457270977689,14.0,96.0,2.85,96.0,0.09531017980432493,19.3,0.52,8.6
Bangladesh,2009,69.5,144.0,4.912654885736052,0.01,3.993861093303219,97.0,6.577861357721047,14.6,97.0,2.91,97.0,0.09531017980432493,19.1,0.523,8.4
Bangladesh,2010,69.9,142.0,4.844187086458591,0.01,4.153547850029587,94.0,6.670766320845874,15.2,94.0,3.6,94.0,0.09531017980432493,18.9,0.535,8.9
Bangladesh,2011,73.0,14.0,4.77912349311153,0.01,4.148673088928085,96.0,8.635153989049803,15.8,96.0,3.16,96.0,0.09531017980432493,18.7,0.545,9.4
Bangladesh,2012,77.0,137.0,4.718498871295094,0.01,4.098650705796807,94.0,7.594381242551817,16.4,94.0,3.8,94.0,0.09531017980432493,18.5,0.557,9.9
Bangladesh,2013,71.0,135.0,4.653960350157523,0.01,3.9858284185440693,96.0,5.472270673671475,17.0,96.0,2.88,96.0,0.09531017980432493,18.3,0.565,10.0
Bangladesh,2014,71.4,132.0,4.59511985013459,0.01,2.437675561877319,97.0,5.66988092298052,17.7,97.0,2.82,97.0,0.09531017980432493,18.1,0.57,10.0
Barbados,2000,73.3,127.0,0.0,7.43,7.040199865997331,18.0,0.0,43.0,86.0,5.16,93.0,0.6418538861723947,4.3,0.741,14.0
Barbados,2001,73.4,125.0,0.0,7.38,4.935670789992984,18.0,0.0,43.8,93.0,5.47,84.0,0.5306282510621704,4.2,0.75,14.0
Barbados,2002,73.5,123.0,0.0,7.59,4.89858199460556,66.0,0.0,44.6,86.0,5.76,87.0,0.5877866649021191,4.2,0.749,14.0
Barbados,2003,73.7,121.0,0.0,7.65,2.675113128994131,91.0,0.0,45.4,9.0,5.82,89.0,0.3364722366212129,4.1,0.753,14.2
Barbados,2004,73.8,119.0,0.0,7.68,5.118043777036767,93.0,0.0,46.2,93.0,5.71,93.0,0.1823215567939546,4.1,0.757,14.4
Barbados,2005,73.9,117.0,0.0,8.01,7.179643601435531,92.0,0.0,46.9,91.0,5.38,92.0,0.09531017980432493,4.0,0.761,14.6
Barbados,2006,74.1,115.0,0.0,8.39,5.2067506420635326,84.0,0.0,47.7,85.0,5.27,84.0,0.09531017980432493,4.0,0.766,14.8
Barbados,2007,74.2,113.0,0.0,8.47,7.403858950655761,93.0,0.0,48.4,93.0,5.64,93.0,0.09531017980432493,3.9,0.771,15.0
Barbados,2008,74.4,111.0,0.0,8.95,3.278003651563158,85.0,0.0,49.2,85.0,6.1,85.0,0.09531017980432493,3.9,0.775,15.3
Barbados,2009,74.6,19.0,0.0,8.46,5.793506818443381,93.0,0.0,49.9,93.0,6.21,93.0,0.09531017980432493,3.8,0.779,15.5
Barbados,2010,74.7,16.0,0.0,8.41,5.04961935296707,86.0,0.0,5.7,9.0,6.17,86.0,0.09531017980432493,3.8,0.781,15.8
Barbados,2011,74.9,14.0,0.0,8.51,5.164686328387634,91.0,0.0,51.4,91.0,6.67,91.0,0.09531017980432493,3.8,0.78,15.5
Barbados,2012,75.1,12.0,0.0,8.61,5.5645372110129285,87.0,0.0,52.2,88.0,7.43,87.0,0.09531017980432493,3.8,0.785,15.3
Barbados,2013,75.2,11.0,0.0,8.74,5.576090319689942,91.0,0.0,53.0,91.0,7.57,91.0,0.09531017980432493,3.8,0.792,15.3
Barbados,2014,75.4,1.0,0.0,8.82,5.690040681899908,94.0,0.0,53.7,95.0,7.47,94.0,0.09531017980432493,3.8,0.793,15.3
Belarus,2000,68.0,247.0,0.6931471805599453,12.98,3.228805500458545,7.0,3.091042453358316,54.4,99.0,6.13,99.0,0.09531017980432493,2.7,0.675,13.1
Belarus,2001,67.7,254.0,0.6931471805599453,10.74,2.7121363075870293,93.0,3.828641396489095,54.9,99.0,6.62,99.0,0.09531017980432493,2.6,0.681,13.3
Belarus,2002,67.2,262.0,0.6931471805599453,12.23,4.986502171445528,99.0,2.70805020110221,55.3,99.0,6.47,99.0,0.09531017980432493,2.5,0.687,13.6
Belarus,2003,67.7,253.0,0.6931471805599453,11.17,3.2122855945252553,56.0,3.091042453358316,55.8,53.0,6.59,5.0,0.09531017980432493,2.5,0.695,13.9
Belarus,2004,68.2,247.0,0.6931471805599453,12.05,3.7689476770773394,99.0,1.0986122886681098,56.2,99.0,6.59,99.0,0.09531017980432493,2.4,0.703,14.1
Belarus,2005,68.1,252.0,0.6931471805599453,11.01,3.8426745988889546,99.0,0.6931471805599453,56.7,98.0,6.89,99.0,0.09531017980432493,2.3,0.713,14.4
Belarus,2006,68.9,243.0,0.6931471805599453,12.6,5.90106393861092,98.0,5.0106352940962555,57.2,97.0,6.34,99.0,0.09531017980432493,2.2,0.723,14.6
Belarus,2007,69.8,226.0,0.6931471805599453,14.22,6.1422040863190075,91.0,0.6931471805599453,57.7,9.0,6.44,95.0,0.09531017980432493,2.2,0.739,14.9
Belarus,2008,70.0,224.0,0.6931471805599453,14.67,6.220203642325992,98.0,0.0,58.2,98.0,5.95,97.0,0.09531017980432493,2.1,0.755,15.1
Belarus,2009,70.0,226.0,0.0,14.09,6.077179986295345,98.0,0.0,58.7,98.0,6.9,96.0,0.09531017980432493,2.1,0.771,15.4
Belarus,2010,73.0,222.0,0.0,14.44,2.2506700453579973,96.0,0.6931471805599453,59.3,99.0,5.55,98.0,0.09531017980432493,2.0,0.78,15.5
Belarus,2011,72.0,232.0,0.0,17.31,6.7427760396379535,98.0,3.9318256327243257,59.9,98.0,4.92,98.0,0.09531017980432493,2.0,0.787,15.5
Belarus,2012,71.9,194.0,0.0,16.35,4.529472255427822,97.0,2.3978952727983707,6.5,98.0,5.1,98.0,0.09531017980432493,2.0,0.793,15.6
Belarus,2013,71.7,23.0,0.0,14.66,7.01288492509164,98.0,2.833213344056216,61.1,98.0,6.7,98.0,0.09531017980432493,2.0,0.796,15.7
Belarus,2014,72.0,199.0,0.0,13.94,7.0458736104991235,97.0,4.174387269895637,61.7,97.0,5.69,97.0,0.09531017980432493,1.9,0.796,15.7
Belgium,2000,77.6,11.0,0.6931471805599453,11.21,5.663684013114487,6.0,0.0,58.1,96.0,8.12,95.0,0.09531017980432493,0.8,0.869,18.0
Belgium,2001,78.0,1.0,0.6931471805599453,11.01,7.987651983948035,6.0,4.430816798843313,58.5,96.0,8.29,95.0,0.09531017980432493,0.8,0.873,18.2
Belgium,2002,78.0,99.0,0.6931471805599453,11.29,5.77243055995567,6.0,0.0,59.0,96.0,8.46,95.0,0.09531017980432493,0.8,0.875,18.8
Belgium,2003,78.3,95.0,0.0,11.28,6.231083951076162,64.0,3.8066624897703196,59.4,96.0,9.3,95.0,0.09531017980432493,0.8,0.878,18.6
Belgium,2004,78.8,91.0,0.6931471805599453,12.05,8.548984137075886,64.0,4.127134385045092,59.8,96.0,9.32,95.0,0.09531017980432493,0.8,0.88,18.8
Belgium,2005,78.9,89.0,0.0,12.27,8.530941151248486,77.0,3.295836866004329,6.2,97.0,9.24,97.0,0.09531017980432493,0.8,0.861,15.7
Belgium,2006,79.4,85.0,0.0,10.98,8.626979732695903,94.0,2.772588722239781,6.6,99.0,9.17,98.0,0.09531017980432493,0.8,0.865,15.7
Belgium,2007,79.5,86.0,0.0,10.25,6.463584828102559,94.0,4.174387269895637,6.9,99.0,9.25,98.0,0.09531017980432493,0.8,0.871,15.8
Belgium,2008,79.5,87.0,0.0,10.47,8.880731737833264,98.0,4.59511985013459,61.3,99.0,9.6,99.0,0.09531017980432493,0.8,0.874,15.8
Belgium,2009,79.8,85.0,0.0,10.05,6.5116526902869705,97.0,3.5263605246161616,61.6,98.0,1.39,98.0,0.09531017980432493,0.9,0.876,15.8
Belgium,2010,80.0,81.0,0.0,10.22,6.502393582776778,97.0,3.713572066704308,61.9,98.0,1.17,98.0,0.09531017980432493,0.9,0.878,15.9
Belgium,2011,83.0,8.0,0.0,10.11,6.571624613578833,97.0,6.3578422665081,62.3,98.0,1.42,98.0,0.09531017980432493,0.9,0.884,16.1
Belgium,2012,83.0,78.0,0.0,10.08,6.500499414676767,98.0,4.700480365792417,62.6,99.0,1.54,99.0,0.09531017980432493,0.9,0.886,16.2
Belgium,2013,87.0,77.0,0.0,11.77,6.555867937591436,98.0,3.6888794541139363,63.0,99.0,1.57,99.0,0.09531017980432493,1.0,0.889,16.3
Belgium,2014,89.0,76.0,0.0,12.6,8.876872467047592,98.0,4.2626798770413155,63.4,99.0,1.59,99.0,0.09531017980432493,1.0,0.89,16.3
Belize,2000,68.3,196.0,0.0,4.79,5.393736556774146,76.0,0.0,4.8,91.0,3.98,91.0,0.26236426446749106,3.8,0.668,11.7
Belize,2001,68.2,21.0,0.0,4.9,5.532039538033012,96.0,0.0,41.4,96.0,4.5,96.0,0.3364722366212129,3.7,0.677,11.8
Belize,2002,68.5,199.0,0.0,4.99,5.5753046489393965,97.0,0.0,42.0,93.0,4.38,89.0,0.09531017980432493,3.7,0.678,11.9
Belize,2003,68.4,21.0,0.0,5.67,5.748754548392426,96.0,0.0,42.6,95.0,4.53,96.0,0.9162907318741551,3.6,0.684,12.2
Belize,2004,68.7,197.0,0.0,6.2,5.788983382679948,97.0,0.0,43.2,97.0,4.39,97.0,0.5877866649021191,3.6,0.691,12.5
Belize,2005,69.0,191.0,0.0,6.25,5.904816456849009,96.0,0.0,43.8,96.0,4.45,96.0,0.5877866649021191,3.6,0.695,12.8
Belize,2006,69.4,184.0,0.0,6.48,5.96186191286583,98.0,0.0,44.4,98.0,4.4,98.0,0.47000362924573563,3.6,0.692,12.3
Belize,2007,69.6,181.0,0.0,7.24,4.257462210776846,96.0,0.0,45.0,97.0,4.76,96.0,0.47000362924573563,3.5,0.7,12.8
Belize,2008,69.6,181.0,0.0,7.22,3.956084372535021,94.0,0.0,45.7,94.0,5.9,94.0,0.09531017980432493,3.5,0.699,12.8
Belize,2009,69.5,184.0,0.0,6.85,6.311389213506954,97.0,0.0,46.3,98.0,5.81,97.0,0.26236426446749106,3.5,0.7,12.7
Belize,2010,69.5,186.0,0.0,6.76,6.347306390464774,96.0,0.0,47.0,96.0,5.85,96.0,0.1823215567939546,3.5,0.7,12.4
Belize,2011,69.4,188.0,0.0,6.64,6.4079168892234755,95.0,0.0,47.8,95.0,5.61,95.0,0.4054651081081644,3.5,0.7,12.4
Belize,2012,69.4,189.0,0.0,6.66,6.369563114969639,98.0,0.0,48.5,98.0,5.45,98.0,0.09531017980432493,3.5,0.702,12.5
Belize,2013,69.8,18.0,0.0,6.56,6.446040179334691,95.0,0.0,49.3,95.0,5.79,95.0,0.1823215567939546,3.4,0.706,12.9
Belize,2014,70.0,177.0,0.0,6.58,6.508906367942563,95.0,0.0,5.1,95.0,5.79,95.0,0.1823215567939546,3.4,0.705,12.8
Benin,2000,55.4,279.0,3.258096538021482,1.34,3.647583914676483,15.0,8.353497098745448,18.4,78.0,4.34,78.0,1.0986122886681098,9.7,0.389,6.4
Benin,2001,55.5,281.0,3.258096538021482,1.29,3.8358925182305867,15.0,8.675904882571059,18.8,77.0,4.69,76.0,1.1314021114911006,9.5,0.395,6.6
Benin,2002,55.6,283.0,3.258096538021482,1.23,3.7254079004536638,15.0,7.370860166536716,19.2,76.0,4.27,75.0,1.1314021114911006,9.3,0.407,7.3
Benin,2003,55.8,285.0,3.258096538021482,1.35,2.2957444789526513,73.0,5.384495062789089,19.7,75.0,4.63,73.0,1.1314021114911006,9.1,0.416,7.7
Benin,2004,56.1,285.0,3.258096538021482,1.15,2.462684955005996,75.0,5.572154032177765,2.1,74.0,4.56,72.0,1.1314021114911006,8.9,0.423,8.1
Benin,2005,56.5,285.0,3.258096538021482,1.13,2.092727559744261,7.0,5.351858133476067,2.5,73.0,4.73,7.0,1.1314021114911006,8.7,0.43,8.5
Benin,2006,56.8,284.0,3.258096538021482,1.19,4.342691749483222,74.0,5.176149732573829,21.0,76.0,4.75,74.0,1.0986122886681098,8.5,0.434,8.7
Benin,2007,57.1,283.0,3.258096538021482,1.12,2.1392208086374573,82.0,5.834810737062605,21.5,82.0,4.55,82.0,1.0986122886681098,8.3,0.438,8.9
Benin,2008,57.6,278.0,3.258096538021482,1.28,2.1535547963017483,75.0,6.834108738813838,22.0,77.0,4.2,75.0,1.0296194171811581,8.1,0.444,9.1
Benin,2009,58.4,259.0,3.258096538021482,1.16,4.276860440273346,79.0,7.2875606403097235,22.5,8.0,4.46,79.0,0.9555114450274363,7.9,0.448,9.3
Benin,2010,58.7,254.0,3.258096538021482,1.33,4.556582482607091,76.0,5.973809611869261,23.0,77.0,4.95,76.0,0.8754687373538999,7.8,0.451,9.5
Benin,2011,59.1,251.0,3.258096538021482,1.4,4.711900020800377,75.0,6.056784013228625,23.5,77.0,5.37,75.0,0.8754687373538999,7.6,0.454,9.8
Benin,2012,59.3,251.0,3.258096538021482,0.01,2.3799233472356236,8.0,5.666426688112432,24.1,8.0,4.86,8.0,0.8329091229351039,7.4,0.458,10.0
Benin,2013,59.5,251.0,3.258096538021482,0.01,4.481962941749854,77.0,6.45833828334479,24.6,73.0,4.59,77.0,0.7884573603642703,7.2,0.466,10.3
Benin,2014,59.7,252.0,3.258096538021482,0.01,4.5122000132405,78.0,6.668228248417403,25.2,74.0,4.59,78.0,0.7419373447293773,7.1,0.475,10.7
Bhutan,2000,62.0,312.0,0.6931471805599453,0.17,4.547103778823412,98.0,6.037870919922137,13.9,98.0,6.91,92.0,0.09531017980432493,19.2,0.0,7.3
Bhutan,2001,61.7,29.0,0.6931471805599453,0.14,2.2590542048154796,89.0,6.6293632534374485,14.4,88.0,5.91,88.0,0.09531017980432493,18.9,0.0,7.6
Bhutan,2002,62.5,282.0,0.6931471805599453,0.29,5.030277904015175,83.0,3.332204510175204,14.9,89.0,7.75,86.0,0.09531017980432493,18.6,0.0,8.0
Bhutan,2003,63.3,273.0,0.6931471805599453,0.52,3.0035338077924814,95.0,0.0,15.5,96.0,4.9,95.0,0.1823215567939546,18.3,0.0,8.4
Bhutan,2004,64.2,263.0,0.6931471805599453,0.96,1.2772320656550649,89.0,1.3862943611198906,16.1,9.0,4.41,89.0,0.26236426446749106,18.0,0.0,8.8
Bhutan,2005,65.0,254.0,0.6931471805599453,0.73,4.987684218233415,95.0,2.4849066497880004,16.7,95.0,5.28,95.0,0.26236426446749106,17.8,0.0,9.2
Bhutan,2006,65.8,245.0,0.6931471805599453,0.29,5.136988298296289,95.0,1.0986122886681098,17.4,96.0,5.27,95.0,0.26236426446749106,17.5,0.0,9.6
Bhutan,2007,66.5,238.0,0.6931471805599453,0.16,5.651809075365521,95.0,2.4849066497880004,18.0,93.0,5.88,95.0,0.26236426446749106,17.3,0.0,10.1
Bhutan,2008,67.0,234.0,0.6931471805599453,0.21,5.715933612978115,96.0,2.0794415416798357,18.8,96.0,6.58,96.0,0.3364722366212129,17.1,0.0,10.5
Bhutan,2009,67.4,232.0,0.6931471805599453,0.17,3.3495205217929453,93.0,1.9459101490553132,19.5,93.0,6.3,93.0,0.3364722366212129,16.8,0.0,10.9
Bhutan,2010,67.9,228.0,0.6931471805599453,0.28,5.501418176933096,91.0,3.091042453358316,2.3,92.0,5.17,91.0,0.4054651081081644,16.6,0.0,11.4
Bhutan,2011,68.3,225.0,0.0,0.23,5.672815941596416,95.0,2.3978952727983707,21.1,95.0,4.73,95.0,0.4054651081081644,16.3,0.572,11.9
Bhutan,2012,68.7,223.0,0.0,0.01,5.245640833822023,97.0,0.6931471805599453,21.9,97.0,3.7,97.0,0.47000362924573563,16.1,0.581,12.3
Bhutan,2013,69.1,219.0,0.0,0.01,3.0344997296748986,97.0,0.0,22.7,97.0,3.83,97.0,0.47000362924573563,15.9,0.589,12.6
Bhutan,2014,69.4,216.0,0.0,0.01,5.348973096134336,99.0,0.0,23.6,98.0,3.57,99.0,0.4054651081081644,15.7,0.596,12.5
Bolivia (Plurinational State of),2000,62.6,243.0,2.772588722239781,2.32,0.0,77.0,4.812184355372417,42.6,74.0,5.67,75.0,0.09531017980432493,1.5,0.6,13.3
Bolivia (Plurinational State of),2001,63.3,238.0,2.70805020110221,2.2,0.0,77.0,0.0,43.3,71.0,6.31,71.0,0.09531017980432493,1.5,0.607,13.7
Bolivia (Plurinational State of),2002,63.9,234.0,2.70805020110221,2.26,0.0,77.0,0.0,44.0,76.0,6.53,77.0,0.09531017980432493,1.4,0.61,14.0
Bolivia (Plurinational State of),2003,64.5,23.0,2.6390573296152584,2.37,0.0,8.0,0.0,44.7,82.0,5.3,88.0,0.1823215567939546,1.4,0.617,14.4
Bolivia (Plurinational State of),2004,65.1,226.0,2.5649493574615367,2.66,0.0,84.0,0.0,45.4,84.0,5.22,84.0,0.1823215567939546,1.4,0.62,14.6
Bolivia (Plurinational State of),2005,65.7,222.0,2.5649493574615367,2.86,0.0,85.0,0.0,46.0,84.0,5.67,85.0,0.1823215567939546,1.3,0.622,14.4
Bolivia (Plurinational State of),2006,66.2,219.0,2.4849066497880004,3.23,0.0,83.0,0.0,46.7,82.0,5.19,83.0,0.1823215567939546,1.3,0.625,14.3
Bolivia (Plurinational State of),2007,66.8,216.0,2.4849066497880004,3.47,0.0,84.0,0.0,47.3,85.0,4.96,84.0,0.1823215567939546,1.3,0.626,14.1
Bolivia (Plurinational State of),2008,67.4,211.0,2.3978952727983707,3.77,0.0,88.0,0.0,48.0,87.0,5.0,88.0,0.1823215567939546,1.3,0.632,14.0
Bolivia (Plurinational State of),2009,68.0,27.0,2.3978952727983707,3.87,0.0,93.0,0.0,48.6,92.0,5.76,93.0,0.1823215567939546,1.2,0.636,13.8
Bolivia (Plurinational State of),2010,68.7,22.0,2.302585092994046,3.95,0.0,91.0,0.0,49.3,9.0,5.44,91.0,0.1823215567939546,1.2,0.643,13.8
Bolivia (Plurinational State of),2011,69.3,198.0,2.302585092994046,3.93,0.0,95.0,0.0,49.9,95.0,5.49,95.0,0.1823215567939546,1.2,0.649,13.8
Bolivia (Plurinational State of),2012,69.8,194.0,2.1972245773362196,3.89,0.0,93.0,0.0,5.6,93.0,5.56,93.0,0.09531017980432493,1.2,0.655,13.8
Bolivia (Plurinational State of),2013,71.0,192.0,2.1972245773362196,3.78,0.0,94.0,0.0,51.2,95.0,5.96,94.0,0.09531017980432493,1.2,0.661,13.8
Bolivia (Plurinational State of),2014,74.0,189.0,2.1972245773362196,3.62,0.0,98.0,0.0,51.9,99.0,6.33,98.0,0.09531017980432493,1.2,0.666,13.8
Bosnia and Herzegovina,2000,74.6,116.0,0.0,3.64,5.115696950300044,36.0,3.784189633918261,47.6,87.0,7.9,85.0,0.09531017980432493,3.3,0.0,0.0
Bosnia and Herzegovina,2001,74.9,113.0,0.0,3.85,4.971858073572245,36.0,0.0,48.2,92.0,7.16,91.0,0.09531017980432493,3.2,0.0,11.6
Bosnia and Herzegovina,2002,75.4,11.0,0.0,3.84,5.024800690123802,36.0,3.367295829986474,48.8,86.0,7.1,8.0,0.09531017980432493,3.1,0.0,11.9
Bosnia and Herzegovina,2003,75.2,12.0,0.0,4.14,3.7102783662281364,36.0,2.9444389791664403,49.4,87.0,7.94,87.0,0.09531017980432493,3.0,0.0,12.1
Bosnia and Herzegovina,2004,75.5,99.0,0.0,4.25,1.4996049344325153,36.0,3.367295829986474,49.9,87.0,9.4,84.0,0.09531017980432493,3.0,0.0,12.3
Bosnia and Herzegovina,2005,75.0,12.0,0.0,4.56,3.8440341149264348,93.0,3.1780538303479458,5.5,95.0,8.5,93.0,0.09531017980432493,2.9,0.0,12.5
Bosnia and Herzegovina,2006,75.7,1.0,0.0,4.82,3.6700569329318045,9.0,2.8903717578961645,51.0,91.0,8.28,87.0,0.09531017980432493,2.9,0.697,12.7
Bosnia and Herzegovina,2007,75.4,16.0,0.0,5.16,2.223580398656546,94.0,5.117993812416755,51.5,95.0,8.37,95.0,0.09531017980432493,2.8,0.703,12.9
Bosnia and Herzegovina,2008,76.0,98.0,0.0,5.13,4.205384175285683,88.0,2.1972245773362196,52.1,92.0,8.58,91.0,0.09531017980432493,2.8,0.71,13.1
Bosnia and Herzegovina,2009,76.1,97.0,0.0,4.75,6.470832478471129,9.0,3.1354942159291497,52.6,9.0,9.64,9.0,0.09531017980432493,2.7,0.716,13.3
Bosnia and Herzegovina,2010,76.4,94.0,0.0,4.54,6.447921135028927,89.0,3.828641396489095,53.1,9.0,9.58,89.0,0.09531017980432493,2.6,0.717,13.3
Bosnia and Herzegovina,2011,76.9,92.0,0.0,4.64,2.1926732519724146,88.0,2.3978952727983707,53.7,89.0,9.71,88.0,0.09531017980432493,2.6,0.711,13.4
Bosnia and Herzegovina,2012,76.8,92.0,0.0,4.61,6.543656627531814,92.0,3.1354942159291497,54.2,87.0,9.94,92.0,0.09531017980432493,2.5,0.728,13.9
Bosnia and Herzegovina,2013,77.0,9.0,0.0,4.12,4.338735828347251,91.0,0.0,54.7,87.0,9.46,89.0,0.09531017980432493,2.4,0.735,14.2
Bosnia and Herzegovina,2014,77.2,89.0,0.0,4.03,6.598326790075477,89.0,8.006700845440367,55.3,86.0,9.57,86.0,0.09531017980432493,2.4,0.742,14.2
Botswana,2000,47.8,647.0,1.0986122886681098,5.37,5.528999028382585,86.0,7.890956716138919,29.9,97.0,4.64,97.0,3.6838669122903918,12.3,0.559,11.7
Botswana,2001,46.7,679.0,1.0986122886681098,5.48,5.72994631308079,87.0,0.6931471805599453,3.5,97.0,5.73,97.0,3.6428355156125294,11.8,0.56,11.8
Botswana,2002,46.0,699.0,1.0986122886681098,6.41,1.9919764981627435,88.0,2.0794415416798357,31.1,97.0,6.47,97.0,3.572345637857985,11.4,0.558,11.9
Botswana,2003,46.4,693.0,1.0986122886681098,5.51,5.705005477150343,9.0,4.0943445622221,31.6,96.0,4.65,96.0,3.493472657771326,1.9,0.567,11.8
Botswana,2004,48.1,652.0,1.0986122886681098,4.9,6.153971054853607,91.0,0.6931471805599453,32.2,96.0,5.56,96.0,3.380994674344636,1.5,0.58,11.8
Botswana,2005,51.7,566.0,1.0986122886681098,6.37,6.447056329508692,92.0,1.791759469228055,32.7,96.0,5.62,96.0,3.0726933146901194,1.0,0.593,11.9
Botswana,2006,54.8,491.0,1.0986122886681098,6.45,4.347935570774652,93.0,1.9459101490553132,33.2,96.0,4.93,96.0,2.7343675094195836,9.6,0.61,11.9
Botswana,2007,56.9,436.0,1.0986122886681098,6.21,6.241422944310854,93.0,0.6931471805599453,33.7,96.0,4.71,96.0,2.667228206581955,9.2,0.63,12.1
Botswana,2008,57.5,427.0,1.0986122886681098,6.56,6.16932321668576,94.0,0.0,34.2,96.0,5.55,96.0,2.617395832834079,8.8,0.646,12.1
Botswana,2009,59.2,393.0,1.0986122886681098,5.01,6.05862205648117,94.0,5.220355825078324,34.7,96.0,6.39,96.0,2.302585092994046,8.4,0.661,12.2
Botswana,2010,61.1,349.0,1.0986122886681098,5.99,6.306345846319958,95.0,6.74993119378857,35.2,96.0,5.64,95.0,1.9740810260220096,8.0,0.669,12.3
Botswana,2011,62.2,325.0,1.0986122886681098,5.76,6.507212464584779,95.0,2.1972245773362196,35.7,96.0,5.25,95.0,1.8718021769015913,7.7,0.678,12.4
Botswana,2012,63.4,3.0,1.0986122886681098,0.01,2.6271635619186333,95.0,2.0794415416798357,36.2,96.0,6.27,95.0,1.6863989535702288,7.3,0.687,12.5
Botswana,2013,64.2,286.0,1.0986122886681098,0.01,0.7503831379210952,95.0,0.6931471805599453,36.8,96.0,5.84,95.0,1.33500106673234,7.0,0.693,12.6
Botswana,2014,65.1,268.0,1.0986122886681098,0.01,6.497984204492825,95.0,0.6931471805599453,37.3,96.0,5.41,95.0,1.1939224684724346,6.7,0.697,12.6
